runNumber() eventNumber() chargedFE.eta() chargedFE.phi() chargedFE.e() chargedFE.pt() charge() signalType()
410000 21664 1.17863 0.864958 2049.73 1149.63 1 8208 
410000 21664 2.12057 1.46201 4832.9 1142.61 -1 8208 
410000 21664 -1.02214 3.09814 1798.62 1142.54 -1 8208 
410000 21664 0.601617 2.25315 1344.1 1126.71 -1 8208 
410000 21664 -0.630424 -2.07367 1352.42 1115.99 -1 8208 
410000 21664 0.562056 3.04689 1295.14 1107.94 1 8208 
410000 21664 2.02164 3.02995 4245.97 1104.68 -1 8208 
410000 21664 0.930809 -0.111947 1601.94 1089.02 1 8208 
410000 21664 0.669653 -1.58876 1341.68 1082.48 1 8208 
410000 21664 -1.36249 -2.51913 2251.06 1079.66 -1 8208 
410000 21664 -2.08109 2.16744 4378.87 1075.61 -1 8208 
410000 21664 0.0964803 -2.66172 1065.79 1051.71 1 8208 
410000 21664 -0.313994 -2.86177 1106.35 1045.55 -1 8208 
410000 21664 0.173281 2.58738 1040.03 1015.34 -1 8208 
410000 21664 -1.44585 1.99318 2252.69 1003.51 -1 8208 
410000 21664 1.48344 2.85699 2319.29 998.972 1 8208 
410000 21664 -2.32109 -2.86093 5132.14 997.619 -1 8208 
410000 21664 -1.84642 2.07021 3235.87 995.509 -1 8208 
410000 21664 -1.66755 -0.601651 2729.19 993.322 1 8208 
410000 21664 -2.43167 2.38568 5679.37 990.365 -1 8208 
410000 21664 2.18348 0.312725 4404.14 979.311 -1 8208 
410000 21664 -2.20587 2.51881 4440.11 965.99 -1 8208 
410000 21664 -1.82643 0.640908 3068.21 961.934 1 8208 
410000 21664 0.982229 -0.275343 1462.46 956.221 -1 8208 
410000 21664 -0.320206 2.53657 996.677 938.339 -1 8208 
410000 21664 -1.0798 0.789913 1540.63 934.474 1 8208 
410000 21664 0.340776 0.791771 990.646 926.449 -1 8208 
410000 21664 2.10799 -2.20328 3832.37 916.981 -1 8208 
410000 21664 0.895856 1.97686 1294.92 900.988 -1 8208 
410000 21664 -0.39036 -2.47296 969.489 890.664 -1 8208 
410000 21664 -2.02427 1.84169 3261.19 845.991 1 8208 
410000 21664 1.58737 0.414613 1990.68 779.452 1 8208 
410000 21664 -2.40754 -2.93778 4164.49 743.468 1 8208 
410000 21664 0.289243 -0.448419 766.804 723.519 1 8208 
410000 21664 -1.32683 -2.48949 1290.09 635.792 -1 8208 
410000 21664 0.445293 3.11688 21086.4 19155.2 1 8208 
410000 21664 0.418197 3.11076 7869.29 7226.84 1 8208 
410000 21664 0.375686 2.97528 5886.24 5492.41 -1 8208 
410000 21664 0.462496 -3.13728 3281.09 2956.27 1 8208 
410000 21664 0.0861538 2.15294 15103.5 15047 1 8208 
410000 21664 0.470513 3.12681 10945.3 9835.48 -1 8208 
410000 21664 0.464017 -3.10807 9504.02 8564.33 -1 8208 
410000 21664 0.463781 -3.12083 3521.53 3171.52 -1 8208 
410000 21664 0.354945 -2.83394 2387.37 2240.65 1 8208 
410000 21664 0.158305 -2.31694 8530.89 8423.97 1 8208 
410000 21664 0.394043 3.04053 6903.63 6398.97 1 8208 
410000 21664 0.369704 3.12856 3443.33 3218.06 1 8208 
410000 21664 0.466242 -3.12959 1780.92 1598.53 1 8208 
410000 21664 0.331208 2.40146 1105.12 1038.78 -1 8208 
410000 21664 -1.17302 -2.10708 10909.4 6160.99 -1 8208 
410000 21664 0.610455 1.8864 5925.66 4969.03 -1 8208 
410000 21664 0.347626 -3.00119 5080.3 4786.26 1 8208 
410000 21664 0.385938 0.25699 4614.03 4288.55 1 8208 
410000 21664 0.370926 2.86768 3828.75 3577.28 1 8208 
410000 21664 0.337258 3.00841 1399.46 1316.87 1 8208 
410000 21664 0.4116 -3.0421 3872.3 3563.63 -1 8208 
410000 21664 1.75815 2.21788 10083.8 3375.53 -1 8208 
410000 21664 1.29369 -0.749854 6449.23 3289.26 -1 8208 
410000 21664 0.689776 2.61926 3692.21 2957.62 -1 8208 
410000 21664 0.184722 2.15167 2994.77 2941.19 -1 8208 
410000 21664 1.12785 -2.93241 4878.65 2857.91 -1 8208 
410000 21664 1.58213 0.217356 7224.29 2848.82 1 8208 
410000 21664 0.48296 1.84213 3014.25 2691.03 -1 8208 
410000 21664 -1.71436 -1.84886 7495.31 2614.26 1 8208 
410000 21664 -0.619126 -0.237426 3085.59 2573.28 1 8208 
410000 21664 -1.1473 2.55189 4409.82 2542.48 -1 8208 
410000 21664 1.11136 -2.84451 4198.2 2491.91 1 8208 
410000 21664 1.11158 3.02463 2860.96 1696.78 -1 8208 
410000 21664 0.82395 1.9767 3319.41 2440.22 1 8208 
410000 21664 -0.25677 0.417131 2502.12 2418.08 -1 8208 
410000 21664 -0.29223 1.02063 1214.48 1156.69 1 8208 
410000 21664 1.99399 0.52015 9037.34 2415.8 1 8208 
410000 21664 2.44489 1.99641 13424.3 2311.22 -1 8208 
410000 21664 0.359557 -0.18492 2463.14 2308.35 -1 8208 
410000 21664 0.298021 -0.367629 1381.73 1315.79 -1 8208 
410000 21664 0.906962 0.305015 3174.26 2201.8 -1 8208 
410000 21664 0.0901338 2.42666 2203.8 2190.47 -1 8208 
410000 21664 0.106596 2.28323 1526.79 1511.8 -1 8208 
410000 21664 -0.216411 2.42511 2238.56 2182.89 1 8208 
410000 21664 0.669497 -2.23952 2645.15 2142.99 1 8208 
410000 21664 -0.0309217 0.363815 2122.47 2116.86 1 8208 
410000 21664 -1.36704 -2.70902 4398.21 2104.05 1 8208 
410000 21664 0.125471 -0.201965 2102.81 2081.77 -1 8208 
410000 21664 0.0432004 -1.14836 1956.79 1949.99 -1 8208 
410000 21664 -2.17031 -0.953263 8471.56 1908.79 -1 8208 
410000 21664 -1.07891 -1.4488 3119.04 1899.12 -1 8208 
410000 21664 -0.557658 -2.54711 2105.47 1811.75 -1 8208 
410000 21664 -0.57416 -1.76026 1256.05 1067.44 1 8208 
410000 21664 -0.680268 -1.68265 2225.76 1790.79 1 8208 
410000 21664 2.40211 -3.05014 9778 1755.77 -1 8208 
410000 21664 2.4318 3.13193 5596.57 975.796 -1 8208 
410000 21664 -1.15451 -2.4435 3046.95 1745.42 -1 8208 
410000 21664 -1.02331 -2.64787 1543.92 978.802 -1 8208 
410000 21664 0.831591 0.290519 2382.03 1740.59 1 8208 
410000 21664 -0.582386 -1.47957 1996.74 1696.01 -1 8208 
410000 21664 1.29584 -0.336521 3333.19 1695.77 -1 8208 
410000 21664 0.258768 -0.567376 1734.06 1672.14 1 8208 
410000 21664 1.56117 -1.54264 4137.38 1662.56 1 8208 
410000 21664 -0.395058 -2.4353 1760.07 1625.98 1 8208 
410000 21664 1.79287 0.233994 4809.02 1557.39 1 8208 
410000 21664 0.0313963 3.05162 1563.32 1556.31 1 8208 
410000 21664 0.0388302 2.20092 1124.36 1114.82 -1 8208 
410000 21664 0.587844 3.02456 1784.84 1510.74 -1 8208 
410000 21664 0.504233 2.96759 1239.63 1090.2 -1 8208 
410000 21664 -0.482759 -3.13128 1624.08 1446.24 1 8208 
410000 21664 -0.645749 2.13366 1763.07 1445.53 1 8208 
410000 21664 -1.73634 0.994552 4174.83 1425.83 -1 8208 
410000 21664 -0.322423 -2.19955 1480.33 1400.32 1 8208 
410000 21664 -2.27033 1.73297 6617.49 1352.16 -1 8208 
410000 21664 -2.12775 1.60934 3463.17 812.762 -1 8208 
410000 21664 1.07873 0.867025 2217.66 1349.15 1 8208 
410000 21664 0.281367 -2.3487 1385.17 1325.31 1 8208 
410000 21664 1.02824 2.32205 2079.93 1316.03 1 8208 
410000 21664 2.11651 -2.44136 5437.03 1290.63 -1 8208 
410000 21664 -0.113405 -3.00319 1278.68 1262.91 1 8208 
410000 21664 -1.75454 -2.93094 3744.72 1257.06 -1 8208 
410000 21664 -1.70693 1.79262 3554.67 1247.72 -1 8208 
410000 21664 -2.23406 -2.74348 5886.65 1246.19 1 8208 
410000 21664 1.89127 -0.926019 4129.14 1217.57 -1 8208 
410000 21664 -2.01491 2.37571 4504.75 1179.7 -1 8208 
410000 21664 0.291459 -1.82323 1222.06 1164.26 -1 8208 
410000 21664 2.28403 -0.715118 5641.26 1137.23 -1 8208 
410000 21664 1.08773 -2.01095 1867.39 1127.05 -1 8208 
410000 21664 -0.509613 -0.951546 1250.46 1097.08 -1 8208 
410000 21664 1.32011 -1.86682 2114.94 1052.29 1 8208 
410000 21664 -0.109092 -0.854694 1057.56 1042.1 1 8208 
410000 21664 0.639542 0.754549 1254.96 1029.39 1 8208 
410000 21664 0.215882 -2.34624 1040.28 1007.31 1 8208 
410000 21664 -0.614184 -1.78356 1209.93 1006.06 -1 8208 
410000 21664 -1.15163 3.11581 1693.65 970.198 -1 8208 
410000 21664 -0.435229 -0.69815 1059.95 958.498 -1 8208 
410000 21664 0.692248 1.15419 1203.6 956.896 -1 8208 
410000 21664 -0.48836 0.199642 1070.62 946.367 -1 8208 
410000 21664 0.736483 -0.170319 1205.55 932.816 1 8208 
410000 21664 0.259267 1.45266 946.482 905.53 -1 8208 
410000 21664 0.800802 -0.994541 1188.22 881.809 -1 8208 
410000 21664 0.453848 -3.09729 967.881 866.937 -1 8208 
410000 21664 0.948882 2.21292 1203.61 805.043 1 8208 
410000 21664 0.0622753 2.15958 17834.3 17799.2 -1 8208 
410000 21664 0.0173622 2.11706 8125.9 8123.48 1 8208 
410000 21664 0.21245 -2.50075 11474.1 11219.1 -1 8208 
410000 21664 0.221449 -2.50892 4871.34 4752.34 -1 8208 
410000 21664 -0.620677 -1.908 2354.36 1960.34 1 8208 
410000 21664 -0.669236 -2.45705 2122.5 1718.49 -1 8208 
410000 21656 -0.911899 0.479253 9312.47 6442.1 -1 8208 
410000 21656 -1.04348 1.30205 8210.4 5144.74 1 8208 
410000 21656 -1.19048 -2.37785 9072.79 5050.03 1 8208 
410000 21656 1.0193 -2.17254 6663.13 4253.79 1 8208 
410000 21656 -0.823749 1.6152 5701.29 4194.24 1 8208 
410000 21656 0.692142 -1.34618 4591.08 3673.38 -1 8208 
410000 21656 -0.262832 -2.07768 3501.23 3381 -1 8208 
410000 21656 -1.84964 0.885979 10627.2 3262.18 -1 8208 
410000 21656 -0.750234 -2.60201 3567.27 2752.8 1 8208 
410000 21656 -0.295311 0.165146 2563.02 2451.54 -1 8208 
410000 21656 -1.21485 2.57904 4429.17 2414.8 -1 8208 
410000 21656 -0.236453 -1.95696 2407.38 2337.67 -1 8208 
410000 21656 -1.55836 0.0203795 5749.2 2316.84 -1 8208 
410000 21656 -0.0738247 1.86086 2312.1 2301.61 1 8208 
410000 21656 -1.51108 -2.3698 5033.41 2117.48 -1 8208 
410000 21656 -2.0126 -1.6638 7790.74 2045.46 -1 8208 
410000 21656 -1.13019 0.581912 3345.87 1955.39 1 8208 
410000 21656 -1.48823 2.69677 4519.24 1940.74 1 8208 
410000 21656 -1.34674 -1.50157 3886.43 1892.31 1 8208 
410000 21656 -0.197212 1.78689 1902.66 1861.22 1 8208 
410000 21656 -0.201425 2.65425 1718.33 1678.49 -1 8208 
410000 21656 1.15389 -1.05674 2831.24 1622.42 1 8208 
410000 21656 1.38963 -1.54606 3443.04 1614.17 -1 8208 
410000 21656 -1.76311 1.54271 4523.27 1506.53 1 8208 
410000 21656 0.791122 2.03067 1983.85 1488.37 1 8208 
410000 21656 -0.277573 -2.30061 1503.89 1441.51 -1 8208 
410000 21656 -2.25387 1.89031 6837.06 1419.72 -1 8208 
410000 21656 -0.642574 -0.758672 1728.44 1419.51 -1 8208 
410000 21656 1.34291 2.64669 2889.06 1410.66 -1 8208 
410000 21656 0.708061 -2.87997 1763.4 1393.67 1 8208 
410000 21656 -0.797565 -1.99074 1850.29 1381.75 -1 8208 
410000 21656 1.61169 -0.119137 3492.03 1339.23 1 8208 
410000 21656 2.47408 -1.63883 7971 1333.29 1 8208 
410000 21656 -1.903 -1.65669 4555.52 1328.47 1 8208 
410000 21656 1.49433 0.374683 3110.72 1327.82 -1 8208 
410000 21656 0.0697751 -1.82895 1335.21 1324.67 1 8208 
410000 21656 0.232651 1.18846 1336.94 1294.45 1 8208 
410000 21656 1.7907 1.90663 3946.32 1280.38 1 8208 
410000 21656 0.378944 2.44062 1376.76 1276.89 1 8208 
410000 21656 -1.565 -0.886408 3168.49 1268.25 1 8208 
410000 21656 0.32176 1.02805 1333.96 1260.81 1 8208 
410000 21656 -0.296392 -0.140409 1283.09 1221.43 -1 8208 
410000 21656 -1.65716 -0.511552 3243.38 1192.4 1 8208 
410000 21656 -0.13552 1.03243 1197.12 1178.12 -1 8208 
410000 21656 0.319617 2.35023 1241.65 1173.34 1 8208 
410000 21656 2.23886 2.29746 5528.18 1164.78 1 8208 
410000 21656 -1.89858 1.84314 3922.1 1148.4 1 8208 
410000 21656 0.251203 1.15635 1192.57 1147.96 1 8208 
410000 21656 0.148088 1.71868 1154.83 1133.91 -1 8208 
410000 21656 1.42429 -2.29957 2490.53 1131.42 1 8208 
410000 21656 0.763007 -1.28226 1475.03 1124.8 -1 8208 
410000 21656 0.349476 -1.88195 1174.55 1098.46 -1 8208 
410000 21656 0.849454 0.326969 1501.27 1080.81 1 8208 
410000 21656 1.7378 -1.85579 3151.96 1074.57 -1 8208 
410000 21656 0.694697 -2.96529 1348.45 1071.97 -1 8208 
410000 21656 -0.0509357 -2.87657 1064.35 1053.79 1 8208 
410000 21656 0.336697 0.899179 1119.07 1050.24 1 8208 
410000 21656 -0.689354 -0.778608 1315.58 1048.91 1 8208 
410000 21656 1.5912 -1.7609 2661.19 1039.45 1 8208 
410000 21656 -0.894212 0.263676 1476.55 1029.97 1 8208 
410000 21656 -2.39134 0.388408 5633.5 1022.14 -1 8208 
410000 21656 0.75678 -2.70723 1325.88 1014.02 -1 8208 
410000 21656 1.35342 0.143447 2088.59 1009.41 -1 8208 
410000 21656 1.98402 1.74352 3676.84 991.759 1 8208 
410000 21656 1.27815 -1.50103 1921.12 990.576 -1 8208 
410000 21656 1.42842 2.71188 2173.17 983.134 -1 8208 
410000 21656 1.55289 -1.94997 2427.38 981.768 1 8208 
410000 21656 0.556992 1.19796 1139.24 975.403 1 8208 
410000 21656 0.604017 0.37535 1152.85 963.246 1 8208 
410000 21656 -0.684123 -2.71557 1201.74 960.046 1 8208 
410000 21656 1.75196 1.72842 2725.54 916.595 1 8208 
410000 21656 -2.04062 3.04954 3586.63 915.976 1 8208 
410000 21656 -0.122525 2.16782 894.96 877.416 1 8208 
410000 21656 -1.12618 -0.132707 1499.28 876.011 1 8208 
410000 21656 -1.9567 -0.784945 3141.44 869.673 -1 8208 
410000 21656 -1.07825 1.65006 1349.66 818.624 -1 8208 
410000 21656 -2.1949 -2.59545 3666.3 806.041 -1 8208 
410000 21656 1.53117 1.37099 1913.26 788.518 -1 8208 
410000 21656 -2.03348 -0.860373 2708.25 696.041 -1 8208 
410000 21656 -0.595945 2.77659 21604.4 18263.7 -1 8208 
410000 21656 -0.57604 2.76482 9430.35 8055.46 -1 8208 
410000 21656 -0.484924 3.12288 1463.6 1300.95 1 8208 
410000 21656 -1.62128 2.97246 21967.6 8356.99 -1 8208 
410000 21656 -1.67708 2.90955 18731 6765.76 -1 8208 
410000 21656 -1.58057 1.04364 19261.4 7607.58 -1 8208 
410000 21656 -0.194914 -2.23291 5896.11 5784.24 -1 8208 
410000 21656 -0.520673 2.71452 6501.26 5708.36 1 8208 
410000 21656 -0.560587 2.34823 1974.96 1696.41 -1 8208 
410000 21656 -1.32213 -0.563696 11320.9 5634.7 -1 8208 
410000 21656 -1.32591 -0.545069 5626.03 2790.41 1 8208 
410000 21656 -1.58893 1.0729 12587.4 4933.35 1 8208 
410000 21656 -1.54566 1.34219 3028.23 1233.64 1 8208 
410000 21656 -0.469079 2.65512 4633.98 4165.17 -1 8208 
410000 21656 -2.45585 -0.771185 23831.6 4059.1 -1 8208 
410000 21656 -1.75315 1.59013 11681.2 3928.84 1 8208 
410000 21656 -1.6515 0.914437 10449.3 3865.08 1 8208 
410000 21656 -1.64192 1.07162 8860.99 3306.75 1 8208 
410000 21656 -2.39426 -0.734264 21165.8 3830.37 -1 8208 
410000 21656 -0.230417 -2.15237 3354.02 3264.08 1 8208 
410000 21656 -0.168808 -2.15887 2776.32 2733.76 1 8208 
410000 21656 -0.153433 -2.06149 1794.06 1767.78 1 8208 
410000 21656 -0.723046 1.36981 3937.02 3090.8 1 8208 
410000 21656 -2.41464 -0.833162 17348 3077.11 1 8208 
410000 21656 -1.7735 -1.49124 8784.46 2898.24 -1 8208 
410000 21656 -2.02879 -1.14204 10737.5 2775.59 -1 8208 
410000 21656 -1.10787 -1.25708 4510.09 2684.75 -1 8208 
410000 21656 -1.02817 1.19 4163.94 2639.27 -1 8208 
410000 21656 -0.23996 -2.66538 2626.96 2549.49 1 8208 
410000 21656 1.67603 -2.34527 6954.57 2514.08 1 8208 
410000 21656 -0.557201 2.37801 2898.96 2497.72 1 8208 
410000 21656 -1.73358 -0.118285 6981.64 2391.51 -1 8208 
410000 21656 -1.69412 2.79251 6723.33 2389.73 -1 8208 
410000 21656 1.98454 2.9967 8829.79 2381.9 -1 8208 
410000 21656 -2.01587 0.105732 8969.2 2347.54 -1 8208 
410000 21656 -1.07601 -2.6715 3609.92 2203.61 1 8208 
410000 21656 -1.53033 -2.54214 5277.28 2181.66 -1 8208 
410000 21656 -1.31226 2.27938 4308.29 2161.78 1 8208 
410000 21656 0.695232 -2.57549 2647.09 2112.08 1 8208 
410000 21656 2.18232 1.54542 8977.22 1999.22 1 8208 
410000 21656 -2.33002 -0.763455 10351.8 1995.26 1 8208 
410000 21656 -1.38837 0.858164 4176.1 1960.54 1 8208 
410000 21656 -0.3462 -2.79448 2065.04 1942.73 -1 8208 
410000 21656 -0.76461 0.364044 2488.74 1901.41 -1 8208 
410000 21656 -2.11086 -0.724769 7871.93 1879.25 -1 8208 
410000 21656 -0.288251 2.21544 1935.55 1852.99 -1 8208 
410000 21656 -1.03795 -1.0914 2873.05 1806.18 1 8208 
410000 21656 -2.182 2.02061 8057.66 1794.94 1 8208 
410000 21656 -0.802144 0.823053 2343.68 1746.77 1 8208 
410000 21656 -0.746586 1.02987 1400.94 1079.02 1 8208 
410000 21656 -0.350608 -0.0597619 1841.33 1728.69 1 8208 
410000 21656 2.06001 1.63822 6883.65 1726.28 -1 8208 
410000 21656 -0.0726437 1.56421 1690.21 1680 -1 8208 
410000 21656 0.808011 2.57263 2204.96 1636.58 1 8208 
410000 21656 0.41004 2.24302 1758.66 1615.4 -1 8208 
410000 21656 -1.09536 0.564122 2662.63 1599.53 -1 8208 
410000 21656 1.31676 -0.643562 3158.84 1578.15 1 8208 
410000 21656 -1.39664 2.78093 3252.53 1515.28 1 8208 
410000 21656 0.753001 -2.37052 1938.87 1490.83 -1 8208 
410000 21656 2.16752 0.657212 6577.88 1486.01 1 8208 
410000 21656 0.77173 0.868265 1849.1 1404.43 -1 8208 
410000 21656 -1.83627 0.683418 4509.88 1401.54 1 8208 
410000 21656 -0.180372 -1.88969 1423.51 1393.92 -1 8208 
410000 21656 0.856227 -2.50576 1923.26 1380.48 -1 8208 
410000 21656 2.36682 2.28446 7348.32 1365.96 -1 8208 
410000 21656 -0.5648 0.644946 1538.99 1316.95 1 8208 
410000 21656 -1.52882 2.8926 3161.27 1307.87 1 8208 
410000 21656 -0.0970336 -2.21064 1309.35 1295.79 1 8208 
410000 21656 -1.5555 2.01716 3167.57 1278.96 1 8208 
410000 21656 -1.83113 1.10371 4084.57 1275.45 -1 8208 
410000 21656 0.00409576 0.470922 1253.89 1246.09 -1 8208 
410000 21656 0.471717 1.36134 1350.05 1206.12 1 8208 
410000 21656 1.77336 2.47287 3656.98 1205.97 1 8208 
410000 21656 1.02575 -0.796617 1899.15 1203.43 1 8208 
410000 21656 -2.11356 2.07508 4934.79 1174.7 -1 8208 
410000 21656 1.9048 -2.84895 3989.69 1161.3 1 8208 
410000 21656 -1.87527 3.02694 3844.91 1151.12 1 8208 
410000 21656 -0.361629 1.2295 1219.84 1136.69 1 8208 
410000 21656 -0.193632 -2.06108 1151.73 1122.14 1 8208 
410000 21656 0.245058 -1.96127 1157.49 1115.38 -1 8208 
410000 21656 1.77585 1.02546 3390.29 1115.26 -1 8208 
410000 21656 -0.891766 -2.59612 1574.58 1100.86 -1 8208 
410000 21656 -1.79249 -2.42272 3397.06 1100.06 -1 8208 
410000 21656 2.12411 0.373954 4457.13 1050.08 -1 8208 
410000 21656 -1.23588 -2.73119 1949.04 1041.82 1 8208 
410000 21656 -1.80313 2.78562 3193.76 1023.75 -1 8208 
410000 21656 -1.4023 -2.67572 2159.23 999.738 -1 8208 
410000 21656 1.83719 -0.188166 3208.28 995.705 1 8208 
410000 21656 -2.08419 0.239304 3984.48 975.69 -1 8208 
410000 21656 -0.929442 -3.04318 1364.44 927.148 -1 8208 
410000 21656 -1.07278 1.02212 1497.54 913.178 1 8208 
410000 21656 2.27838 -1.46278 4472.33 906.418 -1 8208 
410000 21656 -2.25576 -0.547686 4140.14 857.809 1 8208 
410000 21656 0.327902 -0.98363 887.458 831.32 1 8208 
410000 21656 -0.476811 1.77982 856.615 757.425 -1 8208 
410000 21656 -2.28946 -1.24773 3518.27 705.146 1 8208 
410000 21656 -2.47192 -0.666276 34605.4 5801.55 1 8208 
410000 21656 -2.44084 -0.450359 18940.6 3274.06 -1 8208 
410000 21656 0.0174288 0.157493 3183.06 3179.51 -1 8208 
410000 21656 -0.814802 2.82588 2543.94 1880.55 -1 8208 
410000 21656 -0.152372 1.58883 1203.87 1182.01 -1 8208 
410000 21656 -1.29257 1.62058 2258.27 1150.94 -1 8208 
410000 21656 -1.14942 2.43536 1922.55 1104.16 1 8208 
