runNumber() eventNumber() neutralFE.eta() neutralFE.phi() neutralFE.e() neutralFE.pt() charge() signalType()
410000 21646 -1.54306 0.843923 1786.71 730.367 0 4112 
410000 21646 1.77984 -0.515118 2208.51 724.391 0 4112 
410000 21646 -1.31483 2.29684 1436.49 719.573 0 4112 
410000 21646 1.3359 0.764625 1449.96 713.15 0 4112 
410000 21646 -2.04398 -1.37246 2774.81 706.885 0 4112 
410000 21646 1.17643 -2.78531 1242.17 699.587 0 4112 
410000 21646 -0.912903 -3.0773 1009.37 697.824 0 4112 
410000 21646 0.263662 1.64547 714.115 689.992 0 4112 
410000 21646 -1.82501 1.72134 2194.41 689.623 0 4112 
410000 21646 -1.36046 -0.473347 1407.53 677.587 0 4112 
410000 21646 1.181 -1.72377 1195.18 670.584 0 4112 
410000 21646 1.77051 1.60235 2017.39 667.562 0 4112 
410000 21646 1.45834 -1.60206 1505.52 664.481 0 4112 
410000 21646 0.76227 1.12875 864.419 662.456 0 4112 
410000 21646 1.00672 -2.52249 1025.32 661.068 0 4112 
410000 21646 0.536465 1.49627 744.022 648.452 0 4112 
410000 21646 1.11317 -2.71208 1089.85 646.314 0 4112 
410000 21646 -0.217998 1.02654 659.177 643.818 0 4112 
410000 21646 0.464553 1.50094 702.441 632.91 0 4112 
410000 21646 -0.541116 0.738613 727.412 632.526 0 4112 
410000 21646 -1.44522 -1.91633 1407.75 628.673 0 4112 
410000 21646 1.85223 -2.10909 2048.1 627.2 0 4112 
410000 21646 2.43849 0.728175 3586.17 621.36 0 4112 
410000 21646 0.859794 -1.12745 855.395 614.084 0 4112 
410000 21646 -0.633179 -1.41096 731.112 605.603 0 4112 
410000 21646 1.25781 2.21703 1144.96 602.298 0 4112 
410000 21646 2.42631 -2.68929 3427.67 601.058 0 4112 
410000 21646 -2.00677 -2.87769 2256.63 595.915 0 4112 
410000 21646 1.02681 0.418096 919.401 583.695 0 4112 
410000 21646 -0.132909 -1.13923 586.712 581.567 0 4112 
410000 21646 2.04268 1.67993 2262.72 577.154 0 4112 
410000 21646 1.08708 -1.57039 942.194 570.542 0 4112 
410000 21646 -0.184783 -1.71802 575.223 565.54 0 4112 
410000 21646 1.84427 0.935622 1815.94 560.331 0 4112 
410000 21646 2.60893 0.498181 3770.24 552.087 0 4112 
410000 21646 -1.0117 -2.6179 858.627 551.485 0 4112 
410000 21646 -0.485093 1.23633 617.141 551.028 0 4112 
410000 21646 -2.12747 0.532625 2338 549.293 0 4112 
410000 21646 -1.86543 3.05537 1788.38 540.824 0 4112 
410000 21646 -1.98446 0.545464 1996.25 538.61 0 4112 
410000 21646 0.0390884 1.16022 538.45 538.039 0 4112 
410000 21646 -0.403177 -2.88842 572.033 528.494 0 4112 
410000 21646 -2.20102 -1.14525 2410.56 527.192 0 4112 
410000 21646 -2.49336 -0.322543 3209.66 526.84 0 4112 
410000 21646 -0.484843 3.07758 587.37 524.504 0 4112 
410000 21646 0.434481 -1.52236 572.235 522.169 0 4112 
410000 21646 1.23081 -2.49327 966.968 520.427 0 4112 
410000 21646 0.170457 0.72581 515.198 507.803 0 4112 
410000 21646 0.643669 -0.941222 603.728 497.138 0 4112 
410000 21646 -1.57657 -1.82822 1251.08 495.968 0 4112 
410000 21646 -2.50871 2.99434 2977.68 481.416 0 4112 
410000 21646 0.0987305 0.425066 482.168 479.828 0 4112 
410000 21646 0.635068 -1.52868 579.145 479.217 0 4112 
410000 21646 -0.838282 -0.257799 652.311 475.299 0 4112 
410000 21646 -1.94815 -2.65128 1689.86 472.144 0 4112 
410000 21646 -2.35547 0.842175 2466.08 463.639 0 4112 
410000 21646 -0.355749 2.09773 493.133 463.493 0 4112 
410000 21646 2.19719 -2.8842 2100.85 461.179 0 4112 
410000 21646 -0.44775 -1.43064 503.572 456.993 0 4112 
410000 21646 -1.76224 2.90019 1367.24 455.964 0 4112 
410000 21646 -2.3553 -2.71357 2344.52 440.856 0 4112 
410000 21646 2.24937 -2.69958 2103.42 438.795 0 4112 
410000 21646 -1.0395 1.31472 696.763 438.018 0 4112 
410000 21646 2.17712 -0.757221 1942.24 434.787 0 4112 
410000 21646 -0.35862 -1.44888 458.333 430.361 0 4112 
410000 21646 2.26314 -1.5343 2057 423.372 0 4112 
410000 21646 2.37236 0.725983 2285.5 422.618 0 4112 
410000 21646 -1.89755 -2.39895 1438.52 421.888 0 4112 
410000 21646 -1.01939 -1.40664 658.536 420.48 0 4112 
410000 21646 1.97026 2.78262 1518.56 415.362 0 4112 
410000 21646 2.02269 -1.78766 1593.6 414.409 0 4112 
410000 21646 -1.94283 -0.631698 1471.9 413.352 0 4112 
410000 21646 -1.98304 -1.3659 1526.14 412.336 0 4112 
410000 21646 1.86452 -1.72123 1359.11 411.367 0 4112 
410000 21646 1.75711 3.10368 1222.59 409.701 0 4112 
410000 21646 -2.01988 -1.60976 1544.91 402.84 0 4112 
410000 21646 -0.382982 1.82668 420.688 391.615 0 4112 
410000 21646 1.57281 0.402941 979.087 389.482 0 4112 
410000 21646 1.58655 3.07725 988.535 388.307 0 4112 
410000 21646 0.561483 0.547154 448.391 385.94 0 4112 
410000 21646 0.113168 -0.363688 380.904 378.478 0 4112 
410000 21646 -1.37331 -2.79324 790.907 376.473 0 4112 
410000 21646 0.0673868 -1.40709 370.043 369.205 0 4112 
410000 21646 -2.29848 -2.78519 1846.09 367.035 0 4112 
410000 21646 -1.0231 -1.3356 565.976 360.346 0 4112 
410000 21646 0.63603 2.50849 435.161 359.882 0 4112 
410000 21646 1.70686 1.18851 989.614 347.657 0 4112 
410000 21646 0.842054 2.50536 475.38 345.486 0 4112 
410000 21646 -2.19386 1.72814 1567.78 345.277 0 4112 
410000 21646 1.69702 -0.837011 971.486 344.444 0 4112 
410000 21646 1.43685 -1.92014 742.834 334.227 0 4112 
410000 21646 -0.769978 -1.09106 434.94 331.668 0 4112 
410000 21646 -1.33203 -0.486805 666.778 329.057 0 4112 
410000 21646 -1.26679 1.83989 625.924 326.752 0 4112 
410000 21646 -1.92822 -1.68144 1142.14 325.272 0 4112 
410000 21646 0.0301651 -0.714717 323.633 323.485 0 4112 
410000 21646 1.23939 2.3411 590.887 315.725 0 4112 
410000 21646 -0.208733 3.08782 322.319 315.423 0 4112 
410000 21646 1.76798 -2.68379 949.388 314.903 0 4112 
410000 21646 -0.611728 -1.9972 373.605 313.16 0 4112 
410000 21646 2.34715 1.14447 1642.73 311.377 0 4112 
410000 21646 -2.27842 2.90546 1503.85 304.924 0 4112 
410000 21646 -1.33712 0.739137 618.934 304.095 0 4112 
410000 21646 0.266211 2.01406 313.337 302.553 0 4112 
410000 21646 1.43831 -2.7996 671.358 301.673 0 4112 
410000 21646 0.532961 -2.79144 345.268 301.434 0 4112 
410000 21646 1.33973 2.78029 614.793 301.374 0 4112 
410000 21646 -0.727239 2.41788 384.268 301.08 0 4112 
410000 21646 0.624254 3.09371 358.69 298.595 0 4112 
410000 21646 2.14441 2.11101 1288.15 297.697 0 4112 
410000 21646 -2.10904 -2.45271 1215.05 290.622 0 4112 
410000 21646 -1.89432 -0.934354 978.442 287.843 0 4112 
410000 21646 -0.528376 -2.41126 328.626 287.545 0 4112 
410000 21646 -2.10141 0.435932 1176.09 283.396 0 4112 
410000 21646 -1.89671 1.35467 964.129 282.986 0 4112 
410000 21646 -2.08697 0.684486 1153.15 281.787 0 4112 
410000 21646 1.78943 1.42023 858.13 278.927 0 4112 
410000 21646 -1.70165 -1.02666 785.334 277.241 0 4112 
410000 21646 -1.94635 -2.31612 988.254 276.595 0 4112 
410000 21646 1.99385 -1.92366 1026.99 274.599 0 4112 
410000 21646 -0.51713 2.21607 307.43 270.454 0 4112 
410000 21646 -1.15946 -0.652116 472.703 269.973 0 4112 
410000 21646 -0.38149 1.34143 288.261 268.486 0 4112 
410000 21646 1.28669 0.733757 520.856 267.314 0 4112 
410000 21646 -0.113243 1.97464 266.329 264.631 0 4112 
410000 21646 -1.68163 -0.235394 729.969 262.561 0 4112 
410000 21646 -1.80067 -0.140519 807.018 259.536 0 4112 
410000 21646 1.64479 1.81936 695.287 258.81 0 4112 
410000 21646 -1.28938 1.23661 504.338 258.239 0 4112 
410000 21646 0.634979 -2.4107 310.545 256.975 0 4112 
410000 21646 1.08622 0.47737 415.645 251.865 0 4112 
410000 21646 -0.961239 -0.283079 375.866 250.798 0 4112 
410000 21646 1.79494 -2.01111 775.586 250.785 0 4112 
410000 21646 -0.183409 1.3366 252.942 248.746 0 4112 
410000 21646 -0.605959 -1.80956 294.131 247.318 0 4112 
410000 21646 -1.55017 0.353468 586.769 238.307 0 4112 
410000 21646 -2.18961 2.8991 1067.64 236.106 0 4112 
410000 21646 -2.17103 0.550739 1034.44 232.947 0 4112 
410000 21646 0.735325 -3.02848 293.053 228.456 0 4112 
410000 21646 1.0365 1.22782 358.068 225.624 0 4112 
410000 21646 -1.01051 1.5289 350.831 225.54 0 4112 
410000 21646 -1.26564 -0.934985 428.634 223.981 0 4112 
410000 21646 1.5217 -0.361044 535.931 223.382 0 4112 
410000 21646 -2.98287 -0.51342 2202 222.479 0 4112 
410000 21646 -0.588453 2.00317 259.771 220.482 0 4112 
410000 21646 -1.97637 -1.22056 796.583 216.607 0 4112 
410000 21646 -0.987339 2.90051 329.978 215.908 0 4112 
410000 21646 -2.49849 -2.76553 1271.32 207.626 0 4112 
410000 21646 1.64529 -2.01174 552.259 205.473 0 4112 
410000 21646 -1.28755 -0.57958 394.623 202.378 0 4112 
410000 21646 1.59418 -2.01655 517.555 201.879 0 4112 
410000 21646 1.54935 2.99916 486.769 197.842 0 4112 
410000 21646 0.818013 -3.00118 267.654 197.728 0 4112 
410000 21646 -1.87233 1.57484 648.9 194.946 0 4112 
410000 21646 1.62419 -0.152775 507.604 192.589 0 4112 
410000 21646 -1.45056 0.29473 430.558 191.362 0 4112 
410000 21646 0.941704 0.634727 271.375 183.714 0 4112 
410000 21646 2.35185 0.631366 964.871 182.048 0 4112 
410000 21646 0.781844 -2.22507 239.933 181.557 0 4112 
410000 21646 -2.01292 0.925969 666.332 174.918 0 4112 
410000 21646 0.197768 1.16185 175.269 171.897 0 4112 
410000 21646 0.979141 -0.0414459 255.883 168.466 0 4112 
410000 21646 1.05181 -1.69638 270.496 168.421 0 4112 
410000 21646 1.82347 -2.01424 531.414 167.249 0 4112 
410000 21646 1.69482 -0.156317 464.966 165.194 0 4112 
410000 21646 -1.39163 1.21825 340.381 159.427 0 4112 
410000 21646 1.87727 1.42729 527.179 157.634 0 4112 
410000 21646 1.69932 1.74688 426.42 150.864 0 4112 
410000 21646 -1.02365 1.83187 228.399 145.356 0 4112 
410000 21646 0.412475 -0.451645 156.461 144.034 0 4112 
410000 21646 1.70408 2.59761 371.568 130.874 0 4112 
410000 21646 -1.08296 -1.31378 208.036 126.389 0 4112 
410000 21646 -0.454626 -2.50261 139.591 126.312 0 4112 
410000 21646 1.85086 -1.1468 402.14 123.311 0 4112 
410000 21646 0.0555077 1.81484 120.298 120.113 0 4112 
410000 21646 0.365349 -2.11577 127.642 119.572 0 4112 
410000 21646 1.31757 1.7432 237.757 118.816 0 4112 
410000 21646 -1.71948 -0.340325 341.242 118.47 0 4112 
410000 21646 -2.02969 2.90982 443.071 114.443 0 4112 
410000 21646 -1.5242 -2.60194 271.793 113.029 0 4112 
410000 21646 -0.985886 -0.877391 167.367 109.63 0 4112 
410000 21646 -1.37724 -0.443667 223.346 105.946 0 4112 
410000 21646 1.35995 -0.148571 202.566 97.5589 0 4112 
410000 21646 1.38353 -2.70456 206.538 97.4316 0 4112 
410000 21646 -1.93524 -0.816024 340.444 96.3053 0 4112 
410000 21646 0.289896 -0.0567958 100.136 96.0705 0 4112 
410000 21646 -0.732102 0.825759 122.881 95.988 0 4112 
410000 21646 0.0955756 -1.94525 93.3022 92.8777 0 4112 
410000 21646 -1.05621 2.81641 148.629 92.2238 0 4112 
410000 21646 -1.38781 -0.437665 190.67 89.6073 0 4112 
410000 21646 -1.31053 2.85882 171.783 86.3709 0 4112 
410000 21646 -1.79943 3.09083 268.145 86.3371 0 4112 
410000 21646 -0.0308537 -0.413003 85.1092 85.0687 0 4112 
410000 21646 0.870364 1.71588 106.451 75.8585 0 4112 
410000 21646 -1.43491 0.0194828 167.601 75.5398 0 4112 
410000 21646 0.786055 -2.1883 97.8724 73.8559 0 4112 
410000 21646 1.01114 -2.39345 98.0939 63.0314 0 4112 
410000 21646 1.54503 -2.61578 151.769 61.9286 0 4112 
410000 21646 -2.44426 -1.05336 343.975 59.2607 0 4112 
410000 21646 1.67897 -1.91693 158.809 57.2634 0 4112 
410000 21646 1.43834 -2.80762 125.601 56.4369 0 4112 
410000 21646 -0.332271 -2.09897 49.0811 46.491 0 4112 
410000 21646 0.23607 0.136104 42.0136 40.8695 0 4112 
410000 21646 0.97548 -2.78947 54.1553 35.7526 0 4112 
410000 21646 -1.15744 1.90642 61.5366 35.2033 0 4112 
410000 21646 -0.274665 -2.69394 24.9224 24.011 0 4112 
410000 21646 -0.702389 -1.31154 17.7702 14.1371 0 4112 
410000 21646 1.58199 -1.63429 34.6869 13.6827 0 4112 
410000 21646 1.22368 2.50107 14.4967 7.84915 0 4112 
410000 21646 -1.54988 -1.22518 13.2882 5.39822 0 4112 
410000 21646 2.52869 -2.0102 31.3346 4.96708 0 4112 
410000 21646 1.11369 -1.33108 0 -1.82587 0 4112 
410000 21646 -1.28615 -1.02807 0 -11.6177 0 4112 
410000 21646 1.36555 1.91223 0 -15.2893 0 4112 
410000 21646 0.339243 -2.69148 0 -22.4466 0 4112 
410000 21646 -2.10254 -0.624161 0 -29.2714 0 4112 
410000 21646 -0.373732 2.22351 0 -30.2107 0 4112 
410000 21646 -0.911708 -1.52303 0 -33.3073 0 4112 
410000 21646 -0.0299966 1.92301 0 -38.2202 0 4112 
410000 21646 -1.59643 -0.0291158 0 -38.3715 0 4112 
410000 21646 -0.859984 2.1114 0 -56.8444 0 4112 
410000 21646 2.08064 2.19732 0 -60.7775 0 4112 
410000 21646 -1.87426 1.15197 0 -65.8323 0 4112 
410000 21646 1.99105 0.591142 0 -95.8319 0 4112 
410000 21646 1.77124 -1.22263 0 -99.8485 0 4112 
410000 21646 0.39303 1.32268 0 -100.533 0 4112 
410000 21646 1.67759 1.61725 0 -102.814 0 4112 
410000 21646 0.937438 -1.42207 0 -105.658 0 4112 
410000 21646 -0.231656 -2.49235 0 -120.492 0 4112 
410000 21646 -0.0256486 -2.8295 0 -124.8 0 4112 
410000 21646 -1.37713 0.747322 0 -146.393 0 4112 
410000 21646 -1.33675 -1.32583 0 -159.792 0 4112 
410000 21646 -2.27838 0.723387 0 -170.553 0 4112 
410000 21646 1.13618 -1.37071 0 -209.092 0 4112 
410000 21646 -2.15939 0.636275 0 -257.489 0 4112 
410000 21646 -2.33689 -2.2273 0 -287.194 0 4112 
410000 21646 -2.15169 0.325973 0 -483.901 0 4112 
410000 21646 -1.95169 0.425993 0 -606.925 0 4112 
410000 21646 -0.887389 0.464647 0 -897.592 0 4112 
410000 21646 -0.533368 -0.78491 0 -974.954 0 4112 
410000 21646 -0.257977 0.909947 0 -1073.09 0 4112 
410000 21646 -2.27521 0.417567 14591.6 2967.95 0 4112 
410000 21646 -2.31741 0.440335 14637.1 2856.6 0 4112 
410000 21646 -2.46248 0.487292 614.555 103.994 0 4112 
410000 21646 -2.44964 0.25915 6726.95 1152.81 0 4112 
410000 21646 -2.58768 0.347349 4893.14 731.733 0 4112 
410000 21646 -0.227656 -1.66274 3267.45 3184.57 0 4112 
410000 21646 -0.487878 -1.89075 2584.07 2304.34 0 4112 
410000 21646 -0.336797 -1.7683 1499.72 1418.5 0 4112 
410000 21646 -0.383542 -1.71855 996.802 927.725 0 4112 
410000 21646 -0.326281 -1.55259 337.566 320.361 0 4112 
410000 21646 0.470951 -2.00397 1960.58 1761.59 0 4112 
410000 21646 0.45995 -1.96613 1134 1023.79 0 4112 
410000 21646 0.594154 -1.89077 617.281 522.339 0 4112 
410000 21646 0.574388 -1.80849 371.932 318.014 0 4112 
410000 21646 0.46495 -1.82756 142.904 128.737 0 4112 
410000 21646 0.14029 -1.67186 2387.14 2363.84 0 4112 
410000 21646 0.353295 -1.67509 76.468 71.932 0 4112 
410000 21646 -1.19856 -1.60707 399.329 220.808 0 4112 
410000 21646 -1.28501 -1.95074 400.633 205.909 0 4112 
410000 21646 -1.71779 2.41959 732.626 254.753 0 4112 
410000 21646 0.774282 2.26024 3329.05 2531.53 0 4112 
410000 21646 0.710113 2.19812 456.092 361.145 0 4112 
410000 21646 0.91876 2.1825 991.938 682.872 0 4112 
410000 21646 0.782299 2.2588 898.276 679.522 0 4112 
410000 21646 0.0998322 -2.27574 2016.67 2006.66 0 4112 
410000 21646 0.152475 -2.40482 1166.69 1153.26 0 4112 
410000 21646 0.114296 -2.42128 531.995 528.539 0 4112 
410000 21646 0.338909 -2.12138 426.281 402.919 0 4112 
410000 21646 0.186616 -2.20636 0 -290.225 0 4112 
410000 21646 0.312199 -2.3073 0 -144.942 0 4112 
410000 21646 1.09963 2.91383 755.863 453.15 0 4112 
410000 21646 1.13828 2.79072 490.913 285.268 0 4112 
410000 21646 1.20677 2.61064 0 -144.658 0 4112 
410000 21644 -2.44683 1.24171 363922 62538.8 0 4112 
410000 21644 -1.08083 -2.31073 86917.6 52894.6 0 4112 
410000 21644 -2.41132 1.25045 224293 39915.7 0 4112 
410000 21644 -1.04463 -2.41646 21614.9 13534 0 4112 
410000 21644 -1.00142 -2.30599 17752.9 11492.4 0 4112 
410000 21644 -0.939275 -2.28108 15847.4 10747.5 0 4112 
410000 21644 -0.650667 0.740843 10947 8978.43 0 4112 
410000 21644 -2.46197 1.32566 38180.5 6464.06 0 4112 
410000 21644 -1.2737 -2.60143 11525.7 5981.37 0 4112 
410000 21644 -0.902473 -2.39104 8526.21 5939.01 0 4112 
410000 21644 -2.32926 1.20945 29335.3 5658.97 0 4112 
410000 21644 -2.41816 -1.49939 31199.5 5515.09 0 4112 
410000 21644 -0.980927 -2.3976 7310.28 4806.41 0 4112 
410000 21644 -3.63367 -1.08396 83051.6 4385.23 0 4112 
410000 21644 -2.5508 1.13471 21897.7 3396.19 0 4112 
410000 21644 -1.41349 -1.41235 7364.4 3383.15 0 4112 
410000 21644 -0.826551 1.06761 4247.88 3120.03 0 4112 
410000 21644 -2.37342 -1.31003 16540.7 3055.41 0 4112 
410000 21644 -1.08402 -2.12971 5016.44 3045.09 0 4112 
410000 21644 -2.36337 1.11764 15203.7 2836.3 0 4112 
410000 21644 0.0516743 -1.55907 2732.85 2729.21 0 4112 
410000 21644 -1.15462 -2.43263 4718.74 2705.7 0 4112 
410000 21644 -1.60645 -2.13078 6479.84 2499.14 0 4112 
410000 21644 -0.638852 0.838709 2877.83 2376.21 0 4112 
410000 21644 -2.30387 1.33791 11687.3 2311.41 0 4112 
410000 21644 2.29071 -0.221758 11442.8 2292.42 0 4112 
410000 21644 -2.28493 -1.51591 11193.5 2255.23 0 4112 
410000 21644 -1.56632 -1.31753 5507.89 2204.12 0 4112 
410000 21644 0.660903 0.391612 2522.15 2056.44 0 4112 
410000 21644 2.36039 1.76121 10712.1 2004.23 0 4112 
410000 21644 -0.0222052 1.0866 2001.97 2001.47 0 4112 
410000 21644 3.75518 1.22798 39595.2 1851.75 0 4112 
410000 21644 -0.533448 -2.03221 2071.96 1808.48 0 4112 
410000 21644 -1.8387 -0.628708 5790.57 1796.26 0 4112 
410000 21644 -0.433062 -2.21468 1934.59 1766.35 0 4112 
410000 21644 -0.537253 0.721634 1972.75 1718.69 0 4112 
410000 21644 2.20507 -0.95028 7827.7 1705.17 0 4112 
410000 21644 1.89298 -1.04828 5675.6 1671.82 0 4112 
410000 21644 -1.16322 1.69139 2931.55 1669.11 0 4112 
410000 21644 -2.19076 1.21511 7535.82 1664.68 0 4112 
410000 21644 -0.680526 -2.01666 2064.02 1663.68 0 4112 
410000 21644 1.30803 -1.34223 3255.88 1640.56 0 4112 
410000 21644 -0.889981 0.982846 2325.92 1634.66 0 4112 
410000 21644 -0.0797366 0.114876 1619.33 1614.2 0 4112 
410000 21644 -2.35811 -1.41763 8413.87 1577.77 0 4112 
410000 21644 0.943986 1.92803 2242.29 1515.43 0 4112 
410000 21644 -2.12981 -0.635913 6445.87 1510.96 0 4112 
410000 21644 -2.33113 1.44852 7705.73 1483.76 0 4112 
410000 21644 -0.859173 0.00523095 2040.57 1465.55 0 4112 
410000 21644 -0.756513 -0.449703 1904.49 1464.91 0 4112 
410000 21644 -0.514949 -2.10421 1656.2 1458.51 0 4112 
410000 21644 -0.0586224 2.15299 1445.87 1443.39 0 4112 
410000 21644 2.38493 -1.35601 7680.93 1402.85 0 4112 
410000 21644 -2.30664 -1.33638 6850.99 1351.25 0 4112 
410000 21644 0.0534463 1.62137 1337.05 1335.15 0 4112 
410000 21644 -1.45881 -2.67132 3025.65 1334.84 0 4112 
410000 21644 3.39088 -0.702705 19747.4 1328.64 0 4112 
410000 21644 -1.63792 1.56785 3529.65 1322.26 0 4112 
410000 21644 -0.751848 0.953826 1633.6 1260.29 0 4112 
410000 21644 -2.5024 -0.710333 7645.84 1243.86 0 4112 
410000 21644 0.925119 0.522532 1811.34 1241.21 0 4112 
410000 21644 -0.835364 0.817922 1655.46 1208.64 0 4112 
410000 21644 0.487106 0.870849 1328.89 1185.45 0 4112 
410000 21644 1.75992 -1.7336 3467.38 1158.88 0 4112 
410000 21644 -2.46943 -1.41552 6719.56 1129.3 0 4112 
410000 21644 -0.331672 0.471194 1125.59 1066.4 0 4112 
410000 21644 0.152724 -1.64426 1044.88 1032.81 0 4112 
410000 21644 -0.321136 -1.63864 1083.85 1030.27 0 4112 
410000 21644 -3.16906 -2.52791 11932.8 1001.61 0 4112 
410000 21644 2.20911 -1.80768 4602.37 998.625 0 4112 
410000 21644 1.41594 2.88092 2148.93 985.059 0 4112 
410000 21644 2.05066 2.97909 3857.06 976.263 0 4112 
410000 21644 -0.359796 -3.08124 1024.45 961.54 0 4112 
410000 21644 1.85783 2.32524 3138.6 956.038 0 4112 
410000 21644 1.78916 1.4618 2923.73 950.568 0 4112 
410000 21644 -0.462102 2.03157 1053.7 950.409 0 4112 
410000 21644 -0.784622 -1.61579 1246.57 941.568 0 4112 
410000 21644 2.14427 1.80249 4038.56 933.449 0 4112 
410000 21644 -0.660538 -1.61773 1124.25 916.855 0 4112 
410000 21644 0.691308 -0.779959 1134.39 908.513 0 4112 
410000 21644 -1.91473 2.84579 3131.41 903.403 0 4112 
410000 21644 -1.26784 -2.48676 1677.13 874.73 0 4112 
410000 21644 1.49297 0.439709 2034.62 870.426 0 4112 
410000 21644 3.09531 1.44341 9531.92 861.083 0 4112 
410000 21644 1.31411 -0.753627 1708.48 856.35 0 4112 
410000 21644 -0.0345542 -2.41927 842.54 842.037 0 4112 
410000 21644 -3.33921 1.51545 11742.4 831.845 0 4112 
410000 21644 1.24721 1.91907 1554.47 825.105 0 4112 
410000 21644 -0.199309 -0.962503 814.014 798.11 0 4112 
410000 21644 2.2339 -1.02956 3766.95 797.804 0 4112 
410000 21644 0.000916145 -2.52876 797.144 797.144 0 4112 
410000 21644 -2.16649 -1.44202 3424.39 774.557 0 4112 
410000 21644 0.155069 -0.64746 783.336 774.012 0 4112 
410000 21644 0.836974 1.22268 1059.57 772.735 0 4112 
410000 21644 -1.78599 -0.823718 2341.42 763.53 0 4112 
410000 21644 0.262658 2.79647 748.223 723.135 0 4112 
410000 21644 -1.39588 0.852303 1528.37 713.167 0 4112 
410000 21644 0.638202 -2.37503 863.026 712.857 0 4112 
410000 21644 0.289704 1.12756 739.51 709.526 0 4112 
410000 21644 2.45445 -1.62365 4137.22 705.651 0 4112 
410000 21644 0.941721 -1.42871 1015.33 687.344 0 4112 
410000 21644 1.94351 -0.952457 2447.33 686.832 0 4112 
410000 21644 -0.5861 1.92959 807.257 686.017 0 4112 
410000 21644 2.25067 2.6972 3278.12 682.984 0 4112 
410000 21644 -2.17951 2.30022 3042.64 679.534 0 4112 
410000 21644 0.58741 3.00174 788.993 670.033 0 4112 
410000 21644 -0.0650584 2.39962 653.364 651.984 0 4112 
410000 21644 -2.22484 -0.751753 3019.94 645.279 0 4112 
410000 21644 1.19153 2.11792 1140.96 634.593 0 4112 
410000 21644 -1.41626 0.147256 1364.95 625.509 0 4112 
410000 21644 -2.40252 0.91544 3472.39 623.324 0 4112 
410000 21644 2.10177 -0.11415 2587.09 623.182 0 4112 
410000 21644 -0.585964 -2.93257 730.832 621.115 0 4112 
410000 21644 0.576825 2.79135 715.271 610.806 0 4112 
410000 21644 -1.13366 1.86198 1046.92 610.654 0 4112 
410000 21644 -0.759981 0.706472 795.096 610.225 0 4112 
410000 21644 -1.95113 -0.833267 2189.11 609.885 0 4112 
410000 21644 -0.321528 -2.53011 637.727 606.126 0 4112 
410000 21644 -0.309943 1.7321 632.078 602.887 0 4112 
410000 21644 -0.856821 -2.50213 836.552 601.799 0 4112 
410000 21644 2.23793 -0.464153 2852.31 601.717 0 4112 
410000 21644 -1.85134 -0.137577 1959.72 600.645 0 4112 
